forecast_date,realized_date,expected_next_date,max_input_date,confidence,lookback,holdings_version,model_version,hypothetical_pnl,realized_loss,principal_contributor,model,var,es,exception,breach_magnitude,seed
2024-11-19,2024-11-20,2024-11-20,2024-11-19,0.99,250,23,1.1.0,-80410.80951535048,80410.80951535048,SPY,Parametric Normal,95517.04020416367,109430.484012388,False,0.0,
2024-11-19,2024-11-20,2024-11-20,2024-11-19,0.99,250,23,1.1.0,-80410.80951535048,80410.80951535048,SPY,Monte Carlo Normal,93079.12148071166,106132.5212971493,False,0.0,489001509.0
2024-11-20,2024-11-21,2024-11-21,2024-11-20,0.99,250,23,1.1.0,-47722.30129342549,47722.30129342549,EFA,Historical,107820.24440277269,108985.33200756821,False,0.0,
2024-11-20,2024-11-21,2024-11-21,2024-11-20,0.99,250,23,1.1.0,-47722.30129342549,47722.30129342549,EFA,Parametric Normal,94991.70562597198,108828.62682505176,False,0.0,
2024-11-20,2024-11-21,2024-11-21,2024-11-20,0.99,250,23,1.1.0,-47722.30129342549,47722.30129342549,EFA,Monte Carlo Normal,92994.5563389777,105141.34751534741,False,0.0,490001512.0
2024-11-21,2024-11-22,2024-11-22,2024-11-21,0.99,250,23,1.1.0,22515.93372658699,-22515.93372658699,SPY,Historical,107007.14586799422,108225.90119045423,False,0.0,
2024-11-21,2024-11-22,2024-11-22,2024-11-21,0.99,250,23,1.1.0,22515.93372658699,-22515.93372658699,SPY,Parametric Normal,94325.98047280761,108065.92913703418,False,0.0,
2024-11-21,2024-11-22,2024-11-22,2024-11-21,0.99,250,23,1.1.0,22515.93372658699,-22515.93372658699,SPY,Monte Carlo Normal,93546.65403449496,107211.3978519411,False,0.0,491001515.0
2024-11-22,2024-11-25,2024-11-25,2024-11-22,0.99,250,23,1.1.0,15022.106325427863,-15022.106325427863,GLD,Historical,107149.16626513087,108232.10989612245,False,0.0,
2024-11-22,2024-11-25,2024-11-25,2024-11-22,0.99,250,23,1.1.0,15022.106325427863,-15022.106325427863,GLD,Parametric Normal,94346.7181022023,108089.68750325953,False,0.0,
2024-11-22,2024-11-25,2024-11-25,2024-11-22,0.99,250,23,1.1.0,15022.106325427863,-15022.106325427863,GLD,Monte Carlo Normal,94238.52341076742,107903.19389283005,False,0.0,492001518.0
2024-11-25,2024-11-26,2024-11-26,2024-11-25,0.99,250,23,1.1.0,28441.792261677132,-28441.792261677132,SPY,Historical,107672.84774787488,109014.89612410066,False,0.0,
2024-11-25,2024-11-26,2024-11-26,2024-11-25,0.99,250,23,1.1.0,28441.792261677132,-28441.792261677132,SPY,Parametric Normal,94458.73028942148,108218.01589195836,False,0.0,
2024-11-25,2024-11-26,2024-11-26,2024-11-25,0.99,250,23,1.1.0,28441.792261677132,-28441.792261677132,SPY,Monte Carlo Normal,95028.16891758374,110702.14690496707,False,0.0,493001521.0
2024-11-26,2024-11-27,2024-11-27,2024-11-26,0.99,250,23,1.1.0,17133.78060418469,-17133.78060418469,GLD,Historical,108025.00193053976,109298.41731533257,False,0.0,
2024-11-26,2024-11-27,2024-11-27,2024-11-26,0.99,250,23,1.1.0,17133.78060418469,-17133.78060418469,GLD,Parametric Normal,94697.06282862097,108491.06502606839,False,0.0,
2024-11-26,2024-11-27,2024-11-27,2024-11-26,0.99,250,23,1.1.0,17133.78060418469,-17133.78060418469,GLD,Monte Carlo Normal,95260.63219329563,107644.40685395712,False,0.0,494001524.0
2024-11-27,2024-11-28,2024-11-28,2024-11-27,0.99,250,23,1.1.0,-12665.820566028131,12665.820566028131,SPY,Historical,108618.1235308381,110248.44273310399,False,0.0,
2024-11-27,2024-11-28,2024-11-28,2024-11-27,0.99,250,23,1.1.0,-12665.820566028131,12665.820566028131,SPY,Parametric Normal,95048.95805564517,108894.21890240916,False,0.0,
2024-11-27,2024-11-28,2024-11-28,2024-11-27,0.99,250,23,1.1.0,-12665.820566028131,12665.820566028131,SPY,Monte Carlo Normal,96600.69076116243,110582.40538067972,False,0.0,495001527.0
2024-11-28,2024-11-29,2024-11-29,2024-11-28,0.99,250,23,1.1.0,-28998.871943837585,28998.871943837585,EFA,Historical,93804.6628632374,105547.12911843834,False,0.0,
2024-11-28,2024-11-29,2024-11-29,2024-11-28,0.99,250,23,1.1.0,-28998.871943837585,28998.871943837585,EFA,Parametric Normal,93403.59505124055,107009.18488582721,False,0.0,
2024-11-28,2024-11-29,2024-11-29,2024-11-28,0.99,250,23,1.1.0,-28998.871943837585,28998.871943837585,EFA,Monte Carlo Normal,91576.62316671012,105844.89256091537,False,0.0,496001530.0
2024-11-29,2024-12-02,2024-12-02,2024-11-29,0.99,250,23,1.1.0,38283.81563093019,-38283.81563093019,USO,Historical,93118.23882059916,104890.90548781291,False,0.0,
2024-11-29,2024-12-02,2024-12-02,2024-11-29,0.99,250,23,1.1.0,38283.81563093019,-38283.81563093019,USO,Parametric Normal,92861.80722191272,106388.4777924265,False,0.0,
2024-11-29,2024-12-02,2024-12-02,2024-11-29,0.99,250,23,1.1.0,38283.81563093019,-38283.81563093019,USO,Monte Carlo Normal,92043.4312928454,105400.16068162519,False,0.0,497001533.0
2024-12-02,2024-12-03,2024-12-03,2024-12-02,0.99,250,24,1.1.0,-62521.30294033933,62521.30294033933,EFA,Historical,96579.11754959387,107616.46954791262,False,0.0,
2024-12-02,2024-12-03,2024-12-03,2024-12-02,0.99,250,24,1.1.0,-62521.30294033933,62521.30294033933,EFA,Parametric Normal,95638.69169542362,109569.85580972333,False,0.0,
2024-12-02,2024-12-03,2024-12-03,2024-12-02,0.99,250,24,1.1.0,-62521.30294033933,62521.30294033933,EFA,Monte Carlo Normal,97235.61815342637,112061.85233057447,False,0.0,498001536.0
2024-12-03,2024-12-04,2024-12-04,2024-12-03,0.99,250,24,1.1.0,-32612.729097932726,32612.729097932726,SPY,Historical,95511.88360799811,106526.47435932324,False,0.0,
2024-12-03,2024-12-04,2024-12-04,2024-12-03,0.99,250,24,1.1.0,-32612.729097932726,32612.729097932726,SPY,Parametric Normal,95039.38591912082,108883.25244521313,False,0.0,
2024-12-03,2024-12-04,2024-12-04,2024-12-03,0.99,250,24,1.1.0,-32612.729097932726,32612.729097932726,SPY,Monte Carlo Normal,95574.22819168128,108374.14250383088,False,0.0,499001539.0
2024-12-04,2024-12-05,2024-12-05,2024-12-04,0.99,250,24,1.1.0,-1512.6136659754623,1512.6136659754623,DBC,Historical,95021.36707313922,105955.56677921722,False,0.0,
2024-12-04,2024-12-05,2024-12-05,2024-12-04,0.99,250,24,1.1.0,-1512.6136659754623,1512.6136659754623,DBC,Parametric Normal,94500.59971328634,108265.984205351,False,0.0,
2024-12-04,2024-12-05,2024-12-05,2024-12-04,0.99,250,24,1.1.0,-1512.6136659754623,1512.6136659754623,DBC,Monte Carlo Normal,92675.8295703341,106635.43496050777,False,0.0,500001542.0
2024-12-05,2024-12-06,2024-12-06,2024-12-05,0.99,250,24,1.1.0,-39988.213133146215,39988.213133146215,EFA,Historical,95096.6897417306,106023.34566384209,False,0.0,
2024-12-05,2024-12-06,2024-12-06,2024-12-05,0.99,250,24,1.1.0,-39988.213133146215,39988.213133146215,EFA,Parametric Normal,94551.10090364791,108323.84162736339,False,0.0,
2024-12-05,2024-12-06,2024-12-06,2024-12-05,0.99,250,24,1.1.0,-39988.213133146215,39988.213133146215,EFA,Monte Carlo Normal,92260.42405943692,107867.87193586538,False,0.0,501001545.0
2024-12-06,2024-12-09,2024-12-09,2024-12-06,0.99,250,24,1.1.0,9324.842264099387,-9324.842264099387,USO,Historical,94541.48296085028,105353.05008805094,False,0.0,
2024-12-06,2024-12-09,2024-12-09,2024-12-06,0.99,250,24,1.1.0,9324.842264099387,-9324.842264099387,USO,Parametric Normal,94102.20540331966,107809.55797947287,False,0.0,
2024-12-06,2024-12-09,2024-12-09,2024-12-06,0.99,250,24,1.1.0,9324.842264099387,-9324.842264099387,USO,Monte Carlo Normal,92214.79293372916,105165.51222679438,False,0.0,502001548.0
2024-12-09,2024-12-10,2024-12-10,2024-12-09,0.99,250,24,1.1.0,20100.44849615322,-20100.44849615322,GLD,Historical,95120.9297268279,105867.07002694732,False,0.0,
2024-12-09,2024-12-10,2024-12-10,2024-12-09,0.99,250,24,1.1.0,20100.44849615322,-20100.44849615322,GLD,Parametric Normal,94404.27367919368,108155.62688574371,False,0.0,
2024-12-09,2024-12-10,2024-12-10,2024-12-09,0.99,250,24,1.1.0,20100.44849615322,-20100.44849615322,GLD,Monte Carlo Normal,95009.83009217128,107542.68013561495,False,0.0,503001551.0
2024-12-10,2024-12-11,2024-12-11,2024-12-10,0.99,250,24,1.1.0,11183.542428943992,-11183.542428943992,VNQ,Historical,95179.48302777013,106001.60837633851,False,0.0,
2024-12-10,2024-12-11,2024-12-11,2024-12-10,0.99,250,24,1.1.0,11183.542428943992,-11183.542428943992,VNQ,Parametric Normal,94489.64445145638,108253.43315056566,False,0.0,
2024-12-10,2024-12-11,2024-12-11,2024-12-10,0.99,250,24,1.1.0,11183.542428943992,-11183.542428943992,VNQ,Monte Carlo Normal,94666.12668492654,109461.51571809215,False,0.0,504001554.0
2024-12-11,2024-12-12,2024-12-12,2024-12-11,0.99,250,24,1.1.0,-43051.17805517594,43051.17805517594,SPY,Historical,95484.53198773296,106251.51972259801,False,0.0,
2024-12-11,2024-12-12,2024-12-12,2024-12-11,0.99,250,24,1.1.0,-43051.17805517594,43051.17805517594,SPY,Parametric Normal,94055.56902428814,107756.12833467759,False,0.0,
2024-12-11,2024-12-12,2024-12-12,2024-12-11,0.99,250,24,1.1.0,-43051.17805517594,43051.17805517594,SPY,Monte Carlo Normal,93104.35073045101,108224.1526867312,False,0.0,505001557.0
2024-12-12,2024-12-13,2024-12-13,2024-12-12,0.99,250,24,1.1.0,-22893.44775009526,22893.44775009526,EFA,Historical,94607.865445389,105283.84526448695,False,0.0,
2024-12-12,2024-12-13,2024-12-13,2024-12-12,0.99,250,24,1.1.0,-22893.44775009526,22893.44775009526,EFA,Parametric Normal,93410.04463985252,107016.57395066821,False,0.0,
2024-12-12,2024-12-13,2024-12-13,2024-12-12,0.99,250,24,1.1.0,-22893.44775009526,22893.44775009526,EFA,Monte Carlo Normal,93209.63760227078,106779.02735709827,False,0.0,506001560.0
2024-12-13,2024-12-16,2024-12-16,2024-12-13,0.99,250,24,1.1.0,-43467.88433846602,43467.88433846602,SPY,Historical,94480.91062875996,105131.05773548139,False,0.0,
2024-12-13,2024-12-16,2024-12-16,2024-12-13,0.99,250,24,1.1.0,-43467.88433846602,43467.88433846602,SPY,Parametric Normal,92590.5121211974,106077.66462110117,False,0.0,
2024-12-13,2024-12-16,2024-12-16,2024-12-13,0.99,250,24,1.1.0,-43467.88433846602,43467.88433846602,SPY,Monte Carlo Normal,93229.28902806927,108069.25678150968,False,0.0,507001563.0
2024-12-16,2024-12-17,2024-12-17,2024-12-16,0.99,250,24,1.1.0,8823.54921247775,-8823.54921247775,EURUSD_OVERLAY,Historical,93753.77002990109,104361.95596954839,False,0.0,
2024-12-16,2024-12-17,2024-12-17,2024-12-16,0.99,250,24,1.1.0,8823.54921247775,-8823.54921247775,EURUSD_OVERLAY,Parametric Normal,92095.1849811745,105510.18589100947,False,0.0,
2024-12-16,2024-12-17,2024-12-17,2024-12-16,0.99,250,24,1.1.0,8823.54921247775,-8823.54921247775,EURUSD_OVERLAY,Monte Carlo Normal,91635.83636274947,103875.06935943349,False,0.0,508001566.0
2024-12-17,2024-12-18,2024-12-18,2024-12-17,0.99,250,24,1.1.0,-8121.82175694877,8121.82175694877,EEM,Historical,93908.24698237711,104547.3570304656,False,0.0,
2024-12-17,2024-12-18,2024-12-18,2024-12-17,0.99,250,24,1.1.0,-8121.82175694877,8121.82175694877,EEM,Parametric Normal,92150.69624998113,105573.78318213852,False,0.0,
2024-12-17,2024-12-18,2024-12-18,2024-12-17,0.99,250,24,1.1.0,-8121.82175694877,8121.82175694877,EEM,Monte Carlo Normal,89919.12674080335,104367.21214081025,False,0.0,509001569.0
2024-12-18,2024-12-19,2024-12-19,2024-12-18,0.99,250,24,1.1.0,-8546.395199157445,8546.395199157445,US30Y,Historical,93807.55769832367,104434.82942361193,False,0.0,
2024-12-18,2024-12-19,2024-12-19,2024-12-18,0.99,250,24,1.1.0,-8546.395199157445,8546.395199157445,US30Y,Parametric Normal,91792.67877682525,105163.61526562227,False,0.0,
2024-12-18,2024-12-19,2024-12-19,2024-12-18,0.99,250,24,1.1.0,-8546.395199157445,8546.395199157445,US30Y,Monte Carlo Normal,93051.558045732,109114.77712746403,False,0.0,510001572.0
2024-12-19,2024-12-20,2024-12-20,2024-12-19,0.99,250,24,1.1.0,17986.82117911522,-17986.82117911522,AAPL,Historical,93805.101004195,104414.31586309077,False,0.0,
2024-12-19,2024-12-20,2024-12-20,2024-12-19,0.99,250,24,1.1.0,17986.82117911522,-17986.82117911522,AAPL,Parametric Normal,91674.79049213271,105028.55484053248,False,0.0,
2024-12-19,2024-12-20,2024-12-20,2024-12-19,0.99,250,24,1.1.0,17986.82117911522,-17986.82117911522,AAPL,Monte Carlo Normal,91670.4635580312,105786.32547167636,False,0.0,511001575.0
2024-12-20,2024-12-23,2024-12-23,2024-12-20,0.99,250,24,1.1.0,-23614.52553255608,23614.52553255608,EEM,Historical,93898.71033443583,104589.50643734568,False,0.0,
2024-12-20,2024-12-23,2024-12-23,2024-12-20,0.99,250,24,1.1.0,-23614.52553255608,23614.52553255608,EEM,Parametric Normal,91781.53695093164,105150.85047100851,False,0.0,
2024-12-20,2024-12-23,2024-12-23,2024-12-20,0.99,250,24,1.1.0,-23614.52553255608,23614.52553255608,EEM,Monte Carlo Normal,90951.90328927684,103571.45222898806,False,0.0,512001578.0
2024-12-23,2024-12-24,2024-12-24,2024-12-23,0.99,250,24,1.1.0,206.71083026030897,-206.71083026030897,SPY,Historical,93335.10295032107,103997.10315932287,False,0.0,
2024-12-23,2024-12-24,2024-12-24,2024-12-23,0.99,250,24,1.1.0,206.71083026030897,-206.71083026030897,SPY,Parametric Normal,91317.25263302344,104618.93640081269,False,0.0,
2024-12-23,2024-12-24,2024-12-24,2024-12-23,0.99,250,24,1.1.0,206.71083026030897,-206.71083026030897,SPY,Monte Carlo Normal,92165.65149129802,108119.23906034762,False,0.0,513001581.0
2024-12-24,2024-12-25,2024-12-25,2024-12-24,0.99,250,24,1.1.0,30687.550337874207,-30687.550337874207,GLD,Historical,93012.02130423195,103782.62167041373,False,0.0,
2024-12-24,2024-12-25,2024-12-25,2024-12-24,0.99,250,24,1.1.0,30687.550337874207,-30687.550337874207,GLD,Parametric Normal,91001.16054142592,104256.80090643316,False,0.0,
2024-12-24,2024-12-25,2024-12-25,2024-12-24,0.99,250,24,1.1.0,30687.550337874207,-30687.550337874207,GLD,Monte Carlo Normal,91013.45425959786,105451.4926644032,False,0.0,514001584.0
2024-12-25,2024-12-26,2024-12-26,2024-12-25,0.99,250,24,1.1.0,1352.5255769083712,-1352.5255769083712,QQQ,Historical,93754.969787624,104530.66849627055,False,0.0,
2024-12-25,2024-12-26,2024-12-26,2024-12-25,0.99,250,24,1.1.0,1352.5255769083712,-1352.5255769083712,QQQ,Parametric Normal,91464.51200231761,104787.646235443,False,0.0,
2024-12-25,2024-12-26,2024-12-26,2024-12-25,0.99,250,24,1.1.0,1352.5255769083712,-1352.5255769083712,QQQ,Monte Carlo Normal,92472.03268058973,105099.70482161958,False,0.0,515001587.0
2024-12-26,2024-12-27,2024-12-27,2024-12-26,0.99,250,24,1.1.0,-12187.056840058864,12187.056840058864,US30Y,Historical,93540.77054838635,104334.78970127605,False,0.0,
2024-12-26,2024-12-27,2024-12-27,2024-12-26,0.99,250,24,1.1.0,-12187.056840058864,12187.056840058864,US30Y,Parametric Normal,91001.94455854918,104257.69912703431,False,0.0,
2024-12-26,2024-12-27,2024-12-27,2024-12-26,0.99,250,24,1.1.0,-12187.056840058864,12187.056840058864,US30Y,Monte Carlo Normal,90994.445319384,102484.75556392616,False,0.0,516001590.0
2024-12-27,2024-12-30,2024-12-30,2024-12-27,0.99,250,24,1.1.0,17623.17451144596,-17623.17451144596,SPY,Historical,93626.98005635444,104377.65573710366,False,0.0,
2024-12-27,2024-12-30,2024-12-30,2024-12-27,0.99,250,24,1.1.0,17623.17451144596,-17623.17451144596,SPY,Parametric Normal,90855.93440628618,104090.42047603434,False,0.0,
2024-12-27,2024-12-30,2024-12-30,2024-12-27,0.99,250,24,1.1.0,17623.17451144596,-17623.17451144596,SPY,Monte Carlo Normal,90869.14029225902,104938.6999121947,False,0.0,517001593.0
2024-12-30,2024-12-31,2024-12-31,2024-12-30,0.99,250,24,1.1.0,1381.0968794435526,-1381.0968794435526,GLD,Historical,93637.75187761214,104567.93980800429,False,0.0,
2024-12-30,2024-12-31,2024-12-31,2024-12-30,0.99,250,24,1.1.0,1381.0968794435526,-1381.0968794435526,GLD,Parametric Normal,89898.02077353082,102992.9728138117,False,0.0,
2024-12-30,2024-12-31,2024-12-31,2024-12-30,0.99,250,24,1.1.0,1381.0968794435526,-1381.0968794435526,GLD,Monte Carlo Normal,87913.274143813,101468.48401201064,False,0.0,518001596.0
